customer_id,用户价值分层,地域标签,偏好一级品类,满意度标签,获客渠道标签
4bda9da9049ebbc1418cc56e60abe02b,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
df8127289fba9af36ada908b0a42b538,低价值流失风险用户,其他区域,computers_accessories,高满意用户,unknown
389e541058bcca8035f5fd63f5a9fb3c,新客一次性用户,其他区域,computers_accessories,高满意用户,unknown
7d5dd0076e9b3b10de042c179d8c3d30,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
5d894b632b1f08bd01b826d7ab061a94,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,unknown
e6e6d9148c8ecb73bbaf5f498003923e,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
907dbf4707a4cdd67d3f2c87a976c2c7,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
be43afaadaae2b40eae2c7db4b5e388b,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
7cf345a01640ff975fc5e3baea23e56a,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
ef47133f0b956dbc78dfe1a7e1d0b9ea,低价值流失风险用户,南部区域,computers_accessories,高满意用户,unknown
3b6f584d425941c2dd51374691d45dff,低价值流失风险用户,东南核心经济区,cool_stuff,高满意用户,unknown
8937aa61b5c46df7ea740a6c4c3a0b27,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
15a0eb41033a5b7267e6dc6bf86b0148,新客一次性用户,东南核心经济区,computers_accessories,中性用户,unknown
363483bbe13425697fde066927707959,新客一次性用户,东南核心经济区,health_beauty,高满意用户,unknown
c7fc773153ce95d99d98dc0b57f52504,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
e45d7222b87e8b15b377853dba5be723,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
319a71d1061c0bff9af2fd98eb3e8e14,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
af84244bfd86c416200d5912d258151d,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
84b105f64811531772a6ea55c14129a9,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
30201265565f84bf08c3ebf808449612,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,unknown
096b8c4d4856603e88a3cdb921a92aa3,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,unknown
6cd52f4d9b9cbbb03ec1e32184fa50d3,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
1b2cb35b19b40b61f953d32ea157b337,新客一次性用户,南部区域,computers_accessories,高满意用户,unknown
40224de178a0923de5998a578a19766c,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,unknown
56c4226c4e5c136eefa7fa8e992c1875,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,unknown
7bdbb95d68b7d4edfe5fb9173398fdb0,潜力增长用户,东南核心经济区,electronics,高满意用户,unknown
5208bc819705e0534b2fed7c71f2a27a,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,organic_search
dc745d5f5de1082bd0aebd9d8aec53d8,沉睡高消费用户,东南核心经济区,furniture_decor,高满意用户,paid_search
17e8891130965314e2f7e71d6e1c5a0f,低价值流失风险用户,东南核心经济区,stationery,高满意用户,social
4620a55c9740b01b892fca96e3c065c0,新客一次性用户,东南核心经济区,stationery,高满意用户,social
0928de2429e186c48346ffaa5738cbe6,新客一次性用户,其他区域,home_appliances_2,高满意用户,direct_traffic
f501c6a2d17e3db17c26f8728988616b,潜力增长用户,南部区域,electronics,高满意用户,direct_traffic
457b75db3a997e15b4abcffb8ebcc8d8,新客一次性用户,其他区域,computers_accessories,中性用户,direct_traffic
edbf34fcaa884cdf4d538f44c818400e,低价值流失风险用户,其他区域,electronics,高满意用户,direct_traffic
41ae5fc029b18e1f72993c61d4e35bed,新客一次性用户,东南核心经济区,electronics,高满意用户,direct_traffic
8873f5a110faa2254cef34b78aad69b7,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
2d0c80dd7a25610af4d8171318c4c1ce,低价值流失风险用户,南部区域,electronics,高满意用户,direct_traffic
0e27a2aeccb3a049d9d3acf1b9561fc3,新客一次性用户,东南核心经济区,electronics,高满意用户,direct_traffic
56a399b7bf72b40c77f30f3d9f474611,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
7bd7c3630d55f5fd4bb300059125370a,低价值流失风险用户,东南核心经济区,home_appliances_2,中性用户,direct_traffic
7ba93cdef10bbf6aac6001d25a90780a,低价值流失风险用户,南部区域,electronics,高满意用户,direct_traffic
6f93628134917fa9395a84f69c6a15da,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
91c2c887a9279ad257b85a27813d16ce,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
668e1c0569ea85ae6f6c2b46cc30fc8c,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
2787b52f991163e9aabe52703b25d2ce,新客一次性用户,东南核心经济区,electronics,高满意用户,direct_traffic
7a1cfeb806ebb04fca2103766f26e08e,低价值流失风险用户,东南核心经济区,electronics,高满意用户,direct_traffic
214d10ae7f82564a736e26f93f63ad1b,新客一次性用户,东南核心经济区,health_beauty,高满意用户,unknown
c244e55065c91849b570ea7248848396,低价值流失风险用户,东南核心经济区,baby,高满意用户,unknown
0a44fa60c928c1db607ec5758d406560,新客一次性用户,其他区域,health_beauty,高满意用户,unknown
982b5a55e0c254aad4e8a083ed3e2072,沉睡高消费用户,东南核心经济区,construction_tools_construction,高满意用户,unknown
af885bebe2a7735c3aee36d538ada841,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
6629da21929dbb3173791eb977b64d8b,低价值流失风险用户,东南核心经济区,health_beauty,低满意投诉风险,unknown
28de5669c2b3bc8cc0d5951ef18b8385,低价值流失风险用户,东南核心经济区,toys,高满意用户,unknown
ff9ec39d2bb09243f0139f792ad1ec7b,低价值流失风险用户,南部区域,health_beauty,高满意用户,unknown
2526e267558d4f12d1292882ef11f0c1,低价值流失风险用户,南部区域,sports_leisure,高满意用户,unknown
2f7c58a76f79b264511460115940754d,低价值流失风险用户,其他区域,garden_tools,低满意投诉风险,unknown
54c9be3772a24c5641ba32234f87d453,低价值流失风险用户,东南核心经济区,toys,高满意用户,unknown
193f4a251d74904c94df4e330756fc6c,新客一次性用户,东南核心经济区,health_beauty,高满意用户,unknown
ad1d816777885a62a3a72320d21861a2,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,unknown
324c9f379509b9746f28abfb4b235b72,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,unknown
24a2ea05adf7b544924385aa75059535,低价值流失风险用户,其他区域,health_beauty,高满意用户,unknown
17deb423f4b91d5f4bee1506901ab904,新客一次性用户,南部区域,sports_leisure,高满意用户,unknown
cb4af6aa5b3fffa0d566e3b6beb702a8,沉睡高消费用户,东南核心经济区,baby,高满意用户,unknown
943340262b059ca78bb13c4ae929c636,沉睡高消费用户,南部区域,garden_tools,低满意投诉风险,unknown
cf78fe7532c375731b3d6ce693a8600c,沉睡高消费用户,南部区域,toys,高满意用户,unknown
ba3865460d9232b12cea42b9b2fc1380,低价值流失风险用户,南部区域,health_beauty,高满意用户,unknown
554e72ada8751c515ab293a7605b530e,新客一次性用户,东南核心经济区,health_beauty,高满意用户,unknown
bf654df65423a4716b8ecd654aa356e4,低价值流失风险用户,南部区域,health_beauty,高满意用户,unknown
990136747799dba17827e8abbae277e4,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
18403267352012ec6c688ea048de5fd7,新客一次性用户,南部区域,toys,高满意用户,unknown
34425af515e189a4aa18e67c29f44e38,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,unknown
9b0ca7ce354778d017ea016dd199f9ee,低价值流失风险用户,东南核心经济区,toys,高满意用户,unknown
8745b35618d22fea8be7fff3e7e71e91,低价值流失风险用户,东南核心经济区,health_beauty,低满意投诉风险,unknown
ec5f9c9dd3ff056f05411979267887a5,沉睡高消费用户,东南核心经济区,home_construction,低满意投诉风险,unknown
e5d86418d3139d415a66e98990d88a28,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
2c52fedf9050e250066789f679624695,新客一次性用户,东南核心经济区,toys,中性用户,unknown
63602165063adb084016e19dde425ce7,新客一次性用户,东南核心经济区,toys,高满意用户,unknown
febf66a130bc1bc3d35546f466261511,高价值核心用户,东南核心经济区,bed_bath_table,高满意用户,paid_search
dd155e203febe51ad0be9fbdd27ea20e,潜力增长用户,其他区域,bed_bath_table,高满意用户,paid_search
704435bd61cfb6de6ef8559c90f64aa2,潜力增长用户,南部区域,garden_tools,高满意用户,paid_search
1964a80794004a2f2456740630cc3b9d,新客一次性用户,其他区域,signaling_and_security,高满意用户,paid_search
616617689934126938904b188e5ac4f2,低价值流失风险用户,东南核心经济区,pet_shop,低满意投诉风险,direct_traffic
db1bc36fe2a1a9eac6ccda33e5fba2a2,潜力增长用户,其他区域,pet_shop,高满意用户,direct_traffic
17b7724e770d6c20971072aa6e672734,新客一次性用户,东南核心经济区,toys,高满意用户,direct_traffic
510cfcb8cd118cd47b5eef32337a58ef,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,direct_traffic
83a4c167271d0e1fd401e9f18a66d7c7,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
20739257747044d02d19276bacd71f66,新客一次性用户,其他区域,housewares,高满意用户,paid_search
151de0760cbd861ecf7f1916416da894,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
394e76e6142e712aba5f104757d90984,低价值流失风险用户,东南核心经济区,perfumery,低满意投诉风险,paid_search
e09e517bff3f066d606397fd04f374e0,低价值流失风险用户,南部区域,housewares,高满意用户,paid_search
89a4039536234dda76270ebb007d3d6b,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
4cb282e167ae9234755102258dd52ee8,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
85aef466e2b060295cda720078676318,低价值流失风险用户,南部区域,sports_leisure,高满意用户,paid_search
896b6dbcf9dbb72a1a2a5c4ba2308eb3,沉睡高消费用户,其他区域,perfumery,低满意投诉风险,paid_search
aee6125cb5bde8bf58b7a0dc231f8c51,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
0b000057ede436dbb104e5378e0b8888,低价值流失风险用户,南部区域,sports_leisure,高满意用户,paid_search
ccd98f8b088a12d741c792397fab80a0,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
a4f81e9b7951f9295bc9286fbd48f7cf,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
ced30a21aa4f7c12391d0f86fd9f8858,高价值核心用户,东南核心经济区,sports_leisure,低满意投诉风险,paid_search
93fc0432389c6def75468710aac29efc,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,paid_search
01b4d8edfd68874d23092c8fcb6a4edb,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
d62fd1ba5a58e7a42486a17b634cca64,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
d62eee7d44db15b7b56c01f70fbb2e4c,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
65d4984642f5c0ef4e7747e71578fdb8,低价值流失风险用户,东南核心经济区,baby,高满意用户,paid_search
aab40101c236c289136308bec1c940ea,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
ef04d13b6ffcb6d0bdef9f0ac2b69966,低价值流失风险用户,东南核心经济区,baby,高满意用户,paid_search
c16bec2b01fabb4f62303a573abfc285,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
632ad7de73261e78620f6c1c81347fab,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
a089bc5d8035937e139d790de9b24e76,潜力增长用户,其他区域,housewares,中性用户,paid_search
2affc664ba3270af9f5c0fda2c70d33f,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
58359e541013053d51a9831dc013005e,低价值流失风险用户,其他区域,perfumery,高满意用户,paid_search
314437095633767efe53c366467776ca,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
db30114574526d8a6cbe501bdf6a6cbe,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
b5fe6ca1e7daaa6c628f5fc1e3180b31,低价值流失风险用户,其他区域,sports_leisure,中性用户,paid_search
765e79897331ee143cc7e648988ea414,低价值流失风险用户,东南核心经济区,baby,低满意投诉风险,paid_search
c55a6a8fb09446878f0ec7d78a1471b8,低价值流失风险用户,东南核心经济区,toys,低满意投诉风险,paid_search
b6d04e119573f6721d1d58a9beb1b483,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
f09da4a140386d7af34fb63abe90d9eb,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
685d525a7b19b0f8984d5786aaa9f087,沉睡高消费用户,东南核心经济区,perfumery,高满意用户,paid_search
7e1e78509e303571ba3df752830cd299,沉睡高消费用户,东南核心经济区,housewares,低满意投诉风险,paid_search
e898b5ef24833b9cb9e2d4f00b937595,高价值核心用户,其他区域,housewares,低满意投诉风险,paid_search
3d03918967b32805b683d795b94763d3,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
76060eb33e403961469c1b4b81181f3c,低价值流失风险用户,其他区域,fashion_bags_accessories,中性用户,paid_search
9ab65a974565ac3ec20b854c56f50fe7,低价值流失风险用户,东南核心经济区,baby,高满意用户,paid_search
9993ed85cbf57e345720e3cdcc8c47c0,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,paid_search
89c4c6c5d68dd784c4bd60c4d4500e4a,低价值流失风险用户,东南核心经济区,housewares,中性用户,paid_search
88d4c18326bbe6b94df6b56706ee61e8,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
be246cd60ac804fef4aac069a77b3df6,低价值流失风险用户,东南核心经济区,housewares,高满意用户,paid_search
c5745ce1928f3477f04286c793257d3c,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,paid_search
a521ad0645d4cbab3e4e06fdaf965ead,低价值流失风险用户,东南核心经济区,sports_leisure,中性用户,paid_search
01aed44f9b372a8b9a40201cf7c155a3,新客一次性用户,南部区域,sports_leisure,高满意用户,paid_search
c67cbee02d1a52e38766ce39b58a5526,沉睡高消费用户,东南核心经济区,perfumery,低满意投诉风险,paid_search
7b2a178190dfc4efadeccb75fc833074,沉睡高消费用户,南部区域,health_beauty,高满意用户,paid_search
ab9be535b07b4c39dfb0f40494bc9d97,低价值流失风险用户,其他区域,baby,高满意用户,paid_search
7866a7e193350ce36b72ffe9ad407bc7,潜力增长用户,东南核心经济区,toys,高满意用户,organic_search
8be057b6ab98f2f424902ba013556895,潜力增长用户,东南核心经济区,health_beauty,高满意用户,organic_search
8b61f03aad519c33af331948c576faa9,沉睡高消费用户,东南核心经济区,garden_tools,高满意用户,organic_search
326f21ca375fd20981036e147b65ac6d,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
8b31c427777a285b016a851797b2a21d,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,organic_search
00abf30c1a93c7c8b509cb80a22e4dd8,新客一次性用户,东南核心经济区,small_appliances,高满意用户,organic_search
de0bfd8d6339439a14344e0688756245,低价值流失风险用户,东南核心经济区,cool_stuff,高满意用户,organic_search
fe8d5179f52ce81e03233bd79bbe5f28,沉睡高消费用户,南部区域,health_beauty,低满意投诉风险,organic_search
9ea2023c5e8e3878a3674d6b761d3fc5,低价值流失风险用户,其他区域,sports_leisure,高满意用户,unknown
bb2187052a533150cfa6b773b66c2c30,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,unknown
c7b11b637c5fc27c489e16d1fe801af4,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,unknown
a9c5aae74c11eee456dac27069df9201,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,unknown
f4e2bcb516a63a0b3cf24b4c94ee2209,高价值核心用户,其他区域,signaling_and_security,高满意用户,unknown
380d316d4bde46cebc363189d032d1da,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,unknown
2a9cdbeb3ce959d02043256b6bbdb08e,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,unknown
c4b86ab8de94a7f4f9f46a1fbf57f4ca,低价值流失风险用户,东南核心经济区,stationery,高满意用户,unknown
9540fa6cf6d99763f1c17623e03f8ae0,低价值流失风险用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
0d8bfa786b498c6b7fc432785bcf36fa,低价值流失风险用户,东南核心经济区,fashion_bags_accessories,中性用户,unknown
2376ec94b82677987ff7293bfd6d060b,新客一次性用户,其他区域,fashion_bags_accessories,高满意用户,unknown
a5c303ce62b6a228d4ff0133f63932c1,低价值流失风险用户,南部区域,fashion_bags_accessories,高满意用户,unknown
0519065c0feb8da6ca9bd475784540c1,新客一次性用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
dca709ad400345810b356d3f0287e439,低价值流失风险用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
ee9d09cb5441f9ec5f795502ab00acd2,低价值流失风险用户,东南核心经济区,stationery,高满意用户,unknown
ad812ff30018174233b1f32d8f12349a,低价值流失风险用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
4216c98d4881970e5ec5bfe71af61e68,新客一次性用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
6f950dc3461247a3594e255ce2d68e4a,低价值流失风险用户,东南核心经济区,luggage_accessories,高满意用户,unknown
756fb9391752dad934e0fe3733378e57,潜力增长用户,其他区域,stationery,高满意用户,unknown
0e24c20739fc582fda3306fc43683aa1,新客一次性用户,东南核心经济区,fashion_bags_accessories,高满意用户,unknown
f248d3e53fd30ccbaf458d4c96ab8b94,低价值流失风险用户,东南核心经济区,stationery,高满意用户,unknown
69cd54f7f6f6d66a47adf923bfd0682b,潜力增长用户,东南核心经济区,small_appliances_home_oven_and_coffee,高满意用户,unknown
6f0ab5342faa11fb372c28c756d4fd9c,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,unknown
970922c6488462df7d8b02576a219263,潜力增长用户,东南核心经济区,small_appliances_home_oven_and_coffee,高满意用户,unknown
826b3d6dca34095b2a33738fee76bf21,潜力增长用户,南部区域,small_appliances_home_oven_and_coffee,高满意用户,unknown
baf4e2432cbc16712f26928d45e69c9c,高价值核心用户,东南核心经济区,health_beauty,低满意投诉风险,unknown
515e2ff4cde65f669e47393c5324b69d,新客一次性用户,南部区域,small_appliances_home_oven_and_coffee,高满意用户,unknown
a7c105e27ad87e9c6c3f324645800bf5,高价值核心用户,其他区域,sports_leisure,低满意投诉风险,unknown
8399f53660e61c830a30beaf52472f10,潜力增长用户,南部区域,furniture_decor,高满意用户,organic_search
8c4dbeee7cb11dc1f6ab09d05aec9e58,沉睡高消费用户,东南核心经济区,baby,高满意用户,organic_search
815a5ec9b3714f461749e76844c5a8ff,沉睡高消费用户,东南核心经济区,baby,高满意用户,organic_search
44ad33d49b814b211776dc5002fbc561,低价值流失风险用户,东南核心经济区,furniture_decor,高满意用户,organic_search
5a2f52069527fb95508503e3b05f6c23,低价值流失风险用户,其他区域,furniture_decor,高满意用户,organic_search
978fe0c5d2a70e0ce8f99955f63e29f3,沉睡高消费用户,东南核心经济区,furniture_decor,高满意用户,organic_search
5499897b58c3ec629f6e695d644177aa,低价值流失风险用户,南部区域,furniture_decor,高满意用户,organic_search
bb3783f8d63379a9cd2f36383174701b,潜力增长用户,其他区域,furniture_decor,高满意用户,organic_search
2a610c0e2622c121f09f8878fa3152d3,低价值流失风险用户,东南核心经济区,furniture_decor,高满意用户,organic_search
5cd2839e8d8faa454eac8cb98311be73,低价值流失风险用户,东南核心经济区,furniture_decor,高满意用户,organic_search
c2b75d1fd53bb83675bfdc21b3f6d1dd,潜力增长用户,东南核心经济区,construction_tools_construction,高满意用户,organic_search
45bb79e1c7ba4272e3823681573203f3,低价值流失风险用户,东南核心经济区,construction_tools_construction,高满意用户,organic_search
d9cfa28f928ddc84eca50742caf91d37,潜力增长用户,东南核心经济区,home_construction,高满意用户,organic_search
09ebe1786d9aee6e06ef0fae650eea19,低价值流失风险用户,南部区域,construction_tools_construction,高满意用户,organic_search
acca91ce9b77b36df049d45991266a08,低价值流失风险用户,东南核心经济区,construction_tools_construction,高满意用户,organic_search
fc2a36b8a1f2ac0bcc9fbffc3a8f7235,低价值流失风险用户,东南核心经济区,construction_tools_construction,高满意用户,organic_search
b6fda9274374a11b1014c8e871392bc3,低价值流失风险用户,南部区域,construction_tools_construction,高满意用户,organic_search
1e73856ff88f7317350280a958fa25e2,低价值流失风险用户,东南核心经济区,home_construction,高满意用户,organic_search
8dd74bc7874323d7948b25debd8488c4,潜力增长用户,东南核心经济区,cool_stuff,高满意用户,direct_traffic
2db1214d4615da67d9b35f7084542bdf,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,direct_traffic
6ffe821e64bf61f081034e0976e74e59,潜力增长用户,东南核心经济区,cool_stuff,高满意用户,direct_traffic
eadb38f485051a13664f0a4bdeb60b59,潜力增长用户,东南核心经济区,cool_stuff,低满意投诉风险,direct_traffic
e3e3ba1f68d80797b4936578d0154539,潜力增长用户,东南核心经济区,cool_stuff,高满意用户,direct_traffic
ef80d9d1d4e44ccbe835add86a3db3b7,潜力增长用户,东南核心经济区,cool_stuff,高满意用户,direct_traffic
e3f6b4dae63c01a950abb74a779acd41,潜力增长用户,东南核心经济区,cool_stuff,高满意用户,direct_traffic
c5bc0b02e0859e93ca70abdf22e9dd59,低价值流失风险用户,东南核心经济区,health_beauty,低满意投诉风险,organic_search
25afd4d88507d0c37245f8f2031c9c7d,新客一次性用户,其他区域,health_beauty,高满意用户,referral
1c147c7a4229fc41feca9e5f688b5871,新客一次性用户,其他区域,health_beauty,高满意用户,referral
e04d99995856fdb1172314dbce6e0fc8,潜力增长用户,其他区域,health_beauty,高满意用户,referral
a5b544d912be67044581a3890e6698d5,高价值核心用户,东南核心经济区,health_beauty,低满意投诉风险,referral
5127c3d8efbc48f0c9c5e97a686e5cd9,新客一次性用户,其他区域,health_beauty,高满意用户,referral
4a751dfba6004c315eaf88abf0ff249c,新客一次性用户,东南核心经济区,health_beauty,高满意用户,referral
db6f9af19cfaa6064936f4b3e1097223,潜力增长用户,东南核心经济区,health_beauty,高满意用户,referral
8c9bfe4267c768c965a7a3770b06899b,沉睡高消费用户,东南核心经济区,furniture_decor,高满意用户,direct_traffic
2cb69c3e1a4bfd3e638cfd564c291dae,低价值流失风险用户,东南核心经济区,food_drink,高满意用户,direct_traffic
1e6e8604e5189a58669534b84d2bdcbb,低价值流失风险用户,东南核心经济区,food_drink,高满意用户,direct_traffic
c48354807076a9621832dc2144c3ce08,沉睡高消费用户,南部区域,food_drink,高满意用户,direct_traffic
299e712af8c8ad86f2f69e1f34a341f3,低价值流失风险用户,东南核心经济区,food_drink,低满意投诉风险,direct_traffic
3fb3c93d9edf483a148a1df3423c637a,低价值流失风险用户,东南核心经济区,housewares,高满意用户,direct_traffic
2ed038155d7facf771a02b24d1a90447,新客一次性用户,南部区域,food_drink,高满意用户,direct_traffic
d76c3f3e2e4eb5ec6f9a6a7029a3b8ea,低价值流失风险用户,东南核心经济区,housewares,高满意用户,direct_traffic
acd30a9c92907877ca0b1fbbacfaa055,沉睡高消费用户,南部区域,furniture_decor,高满意用户,direct_traffic
c46b80a1d5e25ac1e32520e9b70ded53,高价值核心用户,南部区域,auto,高满意用户,referral
08ef50ea1923ce347f194bbc8d8e40e9,新客一次性用户,东南核心经济区,auto,高满意用户,referral
9a2dd61cc19001c3ace30736bb37b2cb,沉睡高消费用户,东南核心经济区,telephony,低满意投诉风险,unknown
75e945badd2a39af63ee8c8b05af8fb3,潜力增长用户,东南核心经济区,computers,低满意投诉风险,unknown
4c45abaf37f93be768571ba788af0c15,低价值流失风险用户,其他区域,telephony,中性用户,unknown
9c59f6c0745b8a50558adc3cac648018,高价值核心用户,东南核心经济区,telephony,高满意用户,unknown
a8416fc432d7c6de9f5ac20b3b713e4d,高价值核心用户,东南核心经济区,telephony,高满意用户,unknown
34eb10c1e6dec97a944f03fb54575c26,新客一次性用户,其他区域,telephony,高满意用户,unknown
3b5668bf4322fb6b973bcfa600e7ab0f,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
99395f407106db1f579fc0f795dda55e,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
dba4de664261c717944311ec85f888ab,低价值流失风险用户,东南核心经济区,pet_shop,高满意用户,paid_search
1c83b73238f155f8726794789086c6a6,新客一次性用户,东南核心经济区,pet_shop,高满意用户,paid_search
ef5a6ca97d80cfe694da8576c7442cbf,沉睡高消费用户,其他区域,pet_shop,高满意用户,paid_search
326d6411a0ea9bf9fa58b6f386a7ac98,低价值流失风险用户,南部区域,pet_shop,高满意用户,paid_search
19934e840cf3664dd0f85c1e0b06859a,新客一次性用户,其他区域,garden_tools,高满意用户,organic_search
bc64988c743d4ea05faa42f945a49396,潜力增长用户,东南核心经济区,garden_tools,高满意用户,organic_search
cf352219936163a042aac91a52f507b7,沉睡高消费用户,东南核心经济区,industry_commerce_and_business,高满意用户,organic_search
ecc8293d894d03bc97a108172b50b10e,沉睡高消费用户,东南核心经济区,,高满意用户,paid_search
570045158cad692d4451429defac5f56,低价值流失风险用户,其他区域,sports_leisure,低满意投诉风险,organic_search
5e47f0b16c49d0a6b4fe98c879bd5f3a,低价值流失风险用户,其他区域,sports_leisure,低满意投诉风险,organic_search
eeb8e17b6642ced7c58b2f53641df88c,沉睡高消费用户,东南核心经济区,sports_leisure,高满意用户,organic_search
1ddcc619647ca008fdc24f8302c8573f,新客一次性用户,东南核心经济区,home_construction,中性用户,paid_search
910b8c007be2f33b0149a841b3d2aec0,沉睡高消费用户,东南核心经济区,housewares,高满意用户,paid_search
1603d8a8d0f688986db6314be1264b8e,新客一次性用户,东南核心经济区,construction_tools_construction,高满意用户,paid_search
3539e2f45889a162500bf7a4afd6f26a,新客一次性用户,南部区域,construction_tools_construction,高满意用户,paid_search
3afdea3f022d21b67f365604eb2acb1c,低价值流失风险用户,东南核心经济区,construction_tools_construction,高满意用户,paid_search
980928c534a28c442a6865b079068f7c,潜力增长用户,东南核心经济区,construction_tools_construction,高满意用户,paid_search
a8fb55ecb0e1dd90ecb6aa4811bcfa95,低价值流失风险用户,东南核心经济区,home_construction,高满意用户,paid_search
cffb7882374d2bbada77a2a689034981,低价值流失风险用户,东南核心经济区,home_construction,高满意用户,paid_search
3a44b68ab84f6287350e8e97bbb6a3f9,新客一次性用户,东南核心经济区,construction_tools_construction,中性用户,paid_search
6bab857dc8da09cba8f5b08dff74c120,潜力增长用户,东南核心经济区,construction_tools_construction,高满意用户,paid_search
8c69a3d3c7c8b218cc0b98fed5304d07,低价值流失风险用户,其他区域,construction_tools_construction,中性用户,paid_search
1b58076659bb8e9596faec56777da25c,新客一次性用户,其他区域,auto,高满意用户,organic_search
1c0581eab1e3711b45b750357554895a,低价值流失风险用户,其他区域,auto,低满意投诉风险,organic_search
99de72c5384fc97537f26080544787ba,沉睡高消费用户,东南核心经济区,construction_tools_construction,高满意用户,organic_search
71901689c5f3e5adc27b1dd16b33f0b8,沉睡高消费用户,其他区域,computers_accessories,低满意投诉风险,organic_search
e2118da5dede84095fa3d95920c68836,潜力增长用户,其他区域,toys,高满意用户,organic_search
a0d0f143ec544decb5a92d18f6bf79f9,低价值流失风险用户,东南核心经济区,construction_tools_safety,高满意用户,organic_search
7a3c61993e2404bcfa34a29e12a6ef97,潜力增长用户,东南核心经济区,computers_accessories,高满意用户,organic_search
